"日期","地址","成交價","面積_實","每呎價_實","資料來源"
"2024-12-23","名城 3期 盛世 1座 低層 NB室",1103,786,14033,"AC"
"2024-12-23","嘉新大樓 中層 B室",448,459,9760,"AC"
"2024-12-23","錦豐苑 錦荷閣 (H座) 中層 17室",383,432,8866,"AC"
"2024-12-23","景峰花園 3座 高層 A室",300,423,7092,"AC"
"2024-12-23","昇柏山 中層 RE室",555,523,10612,"AC"
"2024-12-23","Novo Land 1A期 Elverum 1座 中層 H室",310,235,13191,"AC"
"2024-12-23","上水中心 5座 高層 B室",405,350,11571,"AC"
"2024-12-23","麗港城 3期 33座 高層 G室",572,517,11064,"AC"
"2024-12-23","麗港城 1期 8座 中層 E室",700,687,10189,"AC"
"2024-12-23","麗港城 1期 8座 中層 F室",590,517,11412,"AC"
"2024-12-23","Yoho Town 2期 Yoho Midtown 1座 中層 G室",635,443,14334,"AC"
"2024-12-03","太安樓 13樓 51室",280,352,7955,"Land"
"2024-12-13","守運樓 16樓 D室",398,405,9827,"Land"
"2023-01-09","啟欣苑 B座 25樓 4室",239.48,NA,NA,"Land"
"2022-11-29","啟欣苑 B座 9樓 9室",339.65,NA,NA,"Land"
"2022-12-21","啟欣苑 A座 31樓 18室",246.74,NA,NA,"Land"
"2022-12-05","啟欣苑 A座 24樓 25室",311.23,NA,NA,"Land"
"2022-11-30","冠山苑 23樓 8室",343.65,NA,NA,"Land"
"2024-03-04","兆翠苑 B座 20樓 7室",266.58,NA,NA,"Land"
"2024-04-03","兆翠苑 B座 5樓 4室",188.51,NA,NA,"Land"
"2024-04-05","兆翠苑 B座 6樓 5室",182.67,NA,NA,"Land"
"2022-12-23","安秀苑 A座 29樓 13室",309.04,NA,NA,"Land"
"2023-01-04","安秀苑 B座 1樓 13室",264.7,NA,NA,"Land"
"2023-01-05","安秀苑 A座 31樓 21室",278.37,NA,NA,"Land"
"2022-12-29","安秀苑 B座 11樓 16室",291.72,NA,NA,"Land"
"2022-12-28","安秀苑 A座 6樓 1室",295.43,NA,NA,"Land"
"2023-02-14","安秀苑 B座 23樓 26室",192.59,NA,NA,"Land"
"2023-01-18","安秀苑 A座 17樓 12室",259.78,NA,NA,"Land"
"2023-02-14","安秀苑 A座 8樓 4室",187.88,NA,NA,"Land"
"2023-01-27","安秀苑 B座 11樓 1室",251.88,NA,NA,"Land"
"2024-12-11","翠麗花園 5座 25樓 C室",402,591,6802,"Land"
"2024-12-10","嘉湖山莊 6期 美湖居 2座 30樓 H室",400,540,7407,"Land"
"2024-12-10","安豐大廈 5樓 F室",360,423,8511,"Land"
"2024-12-09","嘉湖山莊 7期 景湖居 3座 19樓 A室",450,635,7087,"Land"
"2024-12-07","安和園 安寧大廈 七樓 A室",450,490,9184,"Land"
"2024-12-05","毓華樓 三樓 E室",180,253,7115,"Land"
"2024-12-06","葵祥大廈 16樓 E室",300,338,8876,"Land"
"2024-12-06","德泰大廈 21樓 K室",450,471,9554,"Land"
"2024-12-10","大興花園 2期 11座 11樓 F室",470,544,8640,"Land"
"2022-12-23","啟欣苑 A座 12樓 3室",229.97,NA,NA,"Land"
"2023-05-12","高宏苑 B座 9樓 4室",149.79,NA,NA,"Land"
"2024-12-06","海茵莊園 1座 33樓 A1室",555.3,288,19281,"Land"
"2024-12-16","兆麟苑 輝麟閣 (K座) 三十一樓 6室",330,554,5957,"Land"
"2024-12-16","昌盛洋樓 十三樓 C室",380,335,11343,"Land"
"2024-12-16","冠山苑 23樓 3室",292.72,NA,NA,"Land"
"2024-12-06","均益大廈 2期 B座 22樓 B10室",420,420,10000,"Land"
"2024-12-06","荔欣苑 荔林閣 (C座) 39樓 10室",550,595,9244,"Land"
"2024-12-11","怡樂花園 3座 8樓 A室",283,335,8448,"Land"
"2024-12-11","藍灣半島 8座 33樓 F室",669,465,14387,"Land"
"2024-12-05","美孚新邨 5期 蘭秀道22-24號 3樓 24號C室",658,715,9203,"Land"
"2024-12-13","現崇山 3B座 19樓 A室",1118,715,15636,"Land"
"2024-12-11","海灣花園 4座 36樓 F室",499,475,10505,"Land"
"2024-12-12","廣林苑 興林閣 (A座) 二十三樓 15室",367,404,9084,"Land"
"2024-12-04","啟鑽苑 5座 (啟湖閣) 19樓 5室",123.86,NA,NA,"Land"
"2024-12-04","啟鑽苑 4座 (啟濤閣) 9樓 5室",117.83,NA,NA,"Land"
"2024-12-03","啟鑽苑 4座 (啟濤閣) 17樓 5室",121.31,NA,NA,"Land"
"2024-11-29","Larchwood 3樓 J室",588.8,218,27009,"Land"
"2024-12-11","曉柏峰 A座 25樓 A4室",341.28,185,18448,"Land"
"2024-11-29","馬頭圍道96號 五樓 96號",231.59,576,4021,"Land"
"2024-11-29","馬頭圍道96號 七樓 96號",236.59,576,4107,"Land"
"2024-11-29","馬頭圍道96號 八樓 96號",239.09,576,4151,"Land"
"2024-11-29","丹拿花園 5座 10樓 C室",870,734,11853,"Land"
"2024-12-16","沙田第一城 2期 23座 26樓 E室",528,451,11707,"Land"
"2024-12-06","名鑽 9樓 E室",965.9,448,21560,"Land"
"2024-12-10","貝沙灣 6期 Bel-Air No. 8 5座 12樓 C室",2150,1029,20894,"Land"
"2024-12-13","Novo Land 3B期 Fiskars 2B座 30樓 F室",511.04,416,12285,"Land"
"2024-11-29","毓華樓 八樓 H室",200,253,7905,"Land"
"2024-11-29","太湖花園 1期 8座 15樓 G室",402,355,11324,"Land"
"2024-11-29","祥華邨 祥智樓 1樓 C4室",128,381,3360,"Land"
"2024-12-05","德昌大廈 11樓 D室",225,215,10465,"Land"
"2024-11-29","海濱南岸 1座 11樓 B室",825,593,13912,"Land"
"2024-11-28","浪濤灣 車位 地下 51號",110,NA,NA,"Land"
"2024-11-29","長安邨 安湖樓 (5座) 4樓 6室",288,349,8252,"Land"
"2024-12-05","海昌大樓 19樓 C室",280,365,7671,"Land"
"2024-12-05","太子道西233號 6樓 B室",2405,1039,23147,"Land"
"2024-12-04","名城 3期 盛世 車位 停車場層 R296號",200,NA,NA,"Land"
"2024-11-29","中興樓 三樓 29室",229,360,6361,"Land"
"2024-12-06","映灣園 1期 賞濤軒 1座 6樓 G室",670,784,8546,"Land"
"2024-11-25","世安樓 2樓 A室",298,262,11374,"Land"
"2024-12-06","南豐廣場 1座 18樓 B室",866,809,10705,"Land"
"2024-12-13","聚賢逸居 7樓 A室",393,264,14886,"Land"
"2024-12-02","天盛苑 盛悅閣 (J座) 18樓 5室",462,650,7108,"Land"
"2024-12-02","維壹 35樓 C室",3450,1208,28560,"Land"
"2024-12-02","御景峰 3樓 F室",475,461,10304,"Land"
"2024-11-29","黃埔花園 9期 百合苑 6座 9樓 A室",880,771,11414,"Land"
"2024-12-16","天馬苑 駿飛閣 (C座) 十七樓 4室",290,338,8580,"Land"
"2023-01-16","安秀苑 A座 29樓 12室",268.34,NA,NA,"Land"
"2024-12-11","海日灣 Court D 1座 6樓 C室",1891.2,1231,15363,"Land"
"2024-12-13","金禧花園 4座 14樓 E室",465,340,13676,"Land"
"2024-12-03","維港滙 3期 2座 22樓 C室",1225,449,27283,"Land"
"2024-12-09","維景灣畔 2期 10座 21樓 A室",708,498,14217,"Land"
"2024-12-02","The Henley 3期 The Henley III 3B座 27樓 F室",428,NA,NA,"Land"
"2024-12-02","翔龍灣 1座 30樓 F室",550,427,12881,"Land"
"2024-11-29","Double Coast 1期 Double Coast I 3座 39樓 A室",3187.5,1275,25000,"Land"
"2024-12-10","傲雲峰 6座 58樓 F室",810,539,15028,"Land"
"2024-12-05","黃埔唐樓 C座 十二樓 11室",236.8,284,8338,"Land"
"2024-12-09","麗晶花園 車位 6樓 6087號",97.5,NA,NA,"Land"
"2024-12-10","新都城 1期 4座 35樓 A室",620,526,11787,"Land"
"2024-12-04","美孚新邨 2期 百老匯街33-35號 19樓 35號D室",720,869,8285,"Land"
"2024-12-13","Yoho West 1期 2B座 5樓 B7室",465,NA,NA,"Land"
"2024-12-18","嘉強苑 嘉匯閣 (A座) 二十樓 10室",378,407,9287,"Land"
"2024-12-16","荔欣苑 荔影閣 (A座) 2樓 12室",410,539,7607,"Land"
"2024-11-28","衙前圍道90號 二樓 前座",363,403,9007,"Land"
"2024-11-29","佳景樓 2樓 A室",446,368,12120,"Land"
"2024-12-06","衙前圍道78-80號/南角道26-28號 五樓 B室(80號)",725,876,8276,"Land"
"2024-11-28","佳景樓 4樓 C室",451,368,12255,"Land"
"2024-11-28","佳景樓 6樓 B室",406,322,12609,"Land"
"2024-12-16","銀禧花園 6座 14樓 G室",505,510,9902,"Land"
"2024-12-09","仁福大廈 十五樓 A室",325,272,11949,"Land"
"2024-12-16","李鄭屋邨 道德樓 (4座) 5樓 5室",298,494,6032,"Land"
"2024-12-13","德福花園 H座 4樓 3室",536.8,538,9978,"Land"
"2024-12-13","麗晶花園 14座 15樓 B室",396.8,407,9749,"Land"
"2024-11-28","朗賢峯 2A期 1座 10樓 B室",1966.2,797,24670,"Land"
"2024-12-16","山市大廈 11樓 B室",450,442,10181,"Land"
"2024-12-13","葵涌廣場 3座 30樓 G室",1600,1079,14829,"Land"
"2024-12-05","太子道西233號 12樓 B室",2863,1039,27555,"Land"
"2024-12-12","朗賢峯 2A期 1座 7樓 A室",2410.1,998,24149,"Land"
"2024-12-12","荃灣中心 瀋陽樓 (19座) 17樓 C室",290,329,8815,"Land"
"2024-12-04","榮福中心 車位 地下 14號",120,NA,NA,"Land"
"2024-12-10","青泰苑 俊泰閣 (F座) 十九樓 7室",420,554,7581,"Land"
"2024-12-09","天麗苑 24樓 18室",240,NA,NA,"Land"
"2024-12-09","天麗苑 16樓 3室",350,601,5824,"Land"
"2024-12-05","凱樂苑 A座 (凱碧閣) 32樓 8室",575,473,12156,"Land"
"2024-12-13","栢慧豪園 1期 3座 17樓 E室",466,498,9357,"Land"
"2024-12-19","珀麗灣 3期 22座 28樓 H室",550,490,11224,"Land"
"2024-12-03","倚龍山莊 18座 18號 PH-18A複式單位",1180,1551,7608,"Land"
"2024-12-12","淘大花園 2A期 I座 15樓 6室",440.8,391,11274,"Land"
"2024-11-29","Yoho Town 1期 9座 38樓 G室",605,461,13124,"Land"
"2024-12-09","港灣豪庭 2期 8座 34樓 D室",518,371,13962,"Land"
"2024-12-20","悅湖山莊 6座 13樓 F室",300,484,6198,"Land"
"2024-12-11","Kennedy 38 7樓 D室",907.56,333,27254,"Land"
"2024-12-11","德成軒 11樓 C室",382.8,248,15435,"Land"
"2024-12-12","康盛花園 4座 10樓 E室",328,589,5569,"Land"
"2024-12-11","帝景園 3座 32樓 B室",6500,1513,42961,"Land"
"2024-12-16","南豐新邨 車位 低層地下1樓 102號",80,NA,NA,"Land"
"2024-12-02","金沙樓 十二樓 216號",410,621,6602,"Land"
"2024-12-06","李鄭屋邨 仁愛樓 (1座) 16樓 11室",235,423,5556,"Land"
"2024-11-28","偉華中心 1座 5樓 E室",408,358,11397,"Land"
"2024-09-19","民安大廈 十一樓 85號",400,558,7168,"Land"
"2024-12-13","典雅大廈 6樓 B室",368,311,11833,"Land"
"2024-11-26","海逸豪園 5期(IVB) 翠堤灣 23座 10樓 D室",1900,882,21542,"Land"
"2024-12-06","海日灣 Court B 2座 2樓 C室",1784.3,1179,15134,"Land"
"2024-11-27","周氏大廈 7樓 6室",380,443,8578,"Land"
"2024-12-18","健康村 2期 康祥閣 (1A座) 19樓 G室",400,395,10127,"Land"
"2024-12-13","美豐花園 A座 19樓 4室",325,293,11092,"Land"
"2024-12-13","山水盈 車位 地庫 R081號",110,NA,NA,"Land"
"2024-12-10","海城洋樓 十一樓 B室",700,670,10448,"Land"
"2024-12-13","世宙 1座 17樓 H室",525,428,12266,"Land"
"2024-11-26","栢慧豪園 1期 3座 9樓 D室",450,498,9036,"Land"
"2024-11-25","嘉湖山莊 1期 樂湖居 13座 12樓 A室",470,636,7390,"Land"
"2024-11-25","荃灣中心 貴陽樓 (13座) 3樓 F室",306,378,8095,"Land"
"2024-11-27","屯門市廣場 3期 8座 16樓 L室",348,322,10807,"Land"
"2024-12-20","凱滙 2期 5座 中層 L室",1290,772,16710,"AC"
"2024-12-20","Diva 高層 A室",1460,717,20363,"AC"
"2024-12-20","新都城 2期 3座 低層 B室",492.8,363,13576,"AC"
"2024-12-20","峻瀅 II 3座 高層 D室",746,739,10095,"AC"
"2024-12-20","嘉湖山莊 7期 景湖居 11座 中層 C室",448,546,8205,"AC"
"2024-12-20","金獅花園 2期 金貴閣 (B座) 低層 4室",332,306,10850,"AC"
"2024-12-20","映灣園 1期 賞濤軒 2座 高層 G室",750,809,9271,"AC"
"2024-12-20","天晉 天晉 2座 低層 C室",1442.8,694,20790,"AC"
"2024-12-20","雲地利台 B座 低層 3室",2450,1330,18421,"AC"
"2024-12-20","榮慧苑 低層 A室",1150,835,13772,"AC"
"2024-12-20","康怡花園 D座 (1-8室) 低層 5室",600,596,10067,"AC"
"2024-12-20","康怡花園 A座 (1-8室) 高層 8室",866,NA,NA,"AC"
"2024-12-20","康景花園 C座 低層 2室",448,443,10113,"AC"
"2024-12-20","利奧坊．曉岸 1座 高層 L室",348,194,17938,"AC"
"2024-12-20","譽．港灣 2A座 低層 A室",2300,1496,15374,"AC"
"2024-12-20","花園城 3期 雅蘭苑 (B座) 高層 F室",320,268,11940,"AC"
"2024-12-20","麗港城 4期 22座 低層 E室",668,687,9723,"AC"
"2024-12-20","維港灣 3座 高層 F室",788,460,17130,"AC"
"2024-12-20","匯景花園 10座 中層 H室",815,720,11319,"AC"
"2024-12-20","啟泰苑 啟康閣 (C座) 高層 3室",320,546,5861,"AC"
"2024-12-20","港灣豪庭 2期 8座 高層 D室",580,372,15591,"AC"
"2024-12-20","麗港城 2期 27座 高層 B室",583,522,11169,"AC"
"2024-12-20","曉暉花園 1座 低層 A室",718,710,10113,"AC"
"2024-12-20","君傲灣 1座 低層 G室",620,452,13717,"AC"
"2024-12-20","維港灣 5座 低層 F室",690,457,15098,"AC"
"2024-12-20","上嵐 低層 G室",322,265,12151,"AC"
"2024-12-20","弦海 中層 S室",358.8,348,10310,"AC"
"2024-12-20","美孚新邨 3期 百老匯街68-70號 高層 68號B室",850,863,9849,"AC"
"2024-12-20","雅景臺 3座 高層 C室",668,656,10183,"AC"
"2024-12-20","銀湖．天峰 6座 低層 E室",809.8,615,13167,"AC"
"2024-12-20","美孚新邨 1期 百老匯街15-17號 高層 17號B室",420,485,8660,"AC"
"2024-12-20","駿景園 2期 10座 低層 B室",1015,974,10421,"AC"
"2024-12-20","青泰苑 通泰閣 (D座) 低層 5室",313,401,7805,"AC"
"2024-12-20","曉峰園 6座 低層 A室",978,1061,9218,"AC"
"2024-12-20","維港灣 6座 高層 E室",1030,602,17110,"AC"
"2024-12-20","瓏門 1期 2座 低層 E室",748,481,15551,"AC"
"2024-12-20","海濱南岸 5座 高層 C室",880,590,14915,"AC"
"2024-12-20","粉嶺名都 嘉麗閣 (7座) 低層 A室",355,395,8987,"AC"
"2024-12-20","上水名都 巴黎閣 (3座) 低層 D室",378,454,8326,"AC"
"2024-12-20","沙田第一城 5期 51座 中層 F室",375,284,13204,"AC"
"2024-12-20","葵賢苑 葵義閣 (A座) 高層 1室",480,554,8664,"AC"
"2024-12-20","盈翠半島 2期 1座 低層 D室",1080,767,14081,"AC"
"2024-12-20","新峰花園 4期 御峰豪園 28座 高層 D室",539.8,590,9149,"AC"
"2024-12-20","東堤灣畔 2期 6座 中層 C室",620,607,10214,"AC"
"2024-12-20","天晉 天晉 2座 低層 E室",848,538,15762,"AC"
"2024-12-20","樂聲大廈 A座 低層 3室",412,390,10564,"AC"
"2024-12-20","置樂花園 樂民苑 (1座) 低層 B室",298,449,6637,"AC"
"2024-12-20","羅便臣道80號 1座 低層 B室",2398,1042,23013,"AC"
"2024-12-20","順隆大廈 中層 A室",700,587,11925,"AC"
"2024-12-20","囍滙 2期 3座 低層 K室",958,432,22176,"AC"
"2024-12-20","荃灣中心 漢陽樓 (12座) 中層 D室",281,324,8673,"AC"
"2024-12-20","映日灣 1座 高層 H室",602,327,18410,"AC"
"2024-12-20","慧景軒 1座 中層 B室",675,710,9507,"AC"
"2024-12-20","太古城 星輝台 恆星閣 (46座) 中層 E室",1200,748,16043,"AC"
"2024-12-20","美城苑 逸城閣 (B座) 中層 1室",338,381,8871,"AC"
"2024-12-20","昇薈 10座 高層 G室",580,445,13034,"AC"
"2024-12-20","大興花園 2期 5座 低層 C室",350,464,7543,"AC"
"2024-12-20","錦泰苑 錦邦閣 (B座) 高層 5室",604.8,650,9305,"AC"
"2024-12-20","囍逸 2座 高層 D室",393,294,13367,"AC"
"2024-12-20","麗港城 3期 36座 低層 B室",516.8,517,9996,"AC"
"2024-12-20","新元朗中心 4座 高層 G室",480,466,10300,"AC"
"2024-12-20","朗城滙 2座 低層 J室",642,479,13403,"AC"
"2024-12-20","瓏璽 8座 低層 A室",2160,1225,17633,"AC"
"2024-12-20","朗屏8號 2座 高層 C室",418,337,12404,"AC"
"2024-12-20","朗屏8號 5座 中層 H室",750,700,10714,"AC"
"2024-12-17","穗禾苑 詠興閣 (J座) 29樓 1室",300,473,6342,"Land"
"2024-12-17","穗禾苑 詠興閣 (J座) 29樓 2室",372,550,6764,"Land"
"2024-12-10","杏花邨 8座 11樓 8室",578,475,12168,"Land"
"2024-12-13","堅城中心 25樓 D室",1043,558,18692,"Land"
"2024-12-09","福英大廈 15樓 D室",300,NA,NA,"Land"
"2024-11-29","鴻發大樓 三樓 B室(2室)",298,NA,NA,"Land"
"2022-12-20","啟欣苑 A座 12樓 19室",231.21,NA,NA,"Land"
"2024-11-28","寶馬山花園 1期 1座 8樓 A室",1590,917,17339,"Land"
"2022-11-22","啟欣苑 A座 15樓 11室",364.18,NA,NA,"Land"
"2022-11-30","啟欣苑 B座 11樓 12室",328.5,NA,NA,"Land"
"2022-12-13","啟欣苑 B座 34樓 14室",258.74,NA,NA,"Land"
"2022-11-25","啟欣苑 B座 10樓 16室",340.91,NA,NA,"Land"
"2022-12-08","昭明苑 9樓 5室",261.65,NA,NA,"Land"
"2022-11-22","啟欣苑 A座 20樓 26室",366.81,NA,NA,"Land"
"2022-12-02","啟欣苑 B座 37樓 6室",323.39,NA,NA,"Land"
"2022-12-30","啟欣苑 A座 37樓 1室",256.2,NA,NA,"Land"
"2023-01-10","啟欣苑 A座 28樓 4室",236.38,NA,NA,"Land"
"2022-11-23","啟欣苑 B座 2樓 15室",327.51,NA,NA,"Land"
"2023-01-03","啟欣苑 A座 33樓 1室",252.8,NA,NA,"Land"
"2022-11-25","啟欣苑 A座 37樓 22室",335.54,NA,NA,"Land"
"2023-01-31","昭明苑 4樓 10室",169,NA,NA,"Land"
"2024-12-03","泰峯 2B座 35樓 E室",841.8,516,16314,"Land"
"2024-12-06","太古城 金殿台 唐宮閣 (19座) 9樓 B室",785,583,13465,"Land"
"2024-12-06","龍蟠苑 龍璋閣 (E座) 十五樓 9室",360,353,10198,"Land"
"2024-12-06","雲海 1期 Sandalwood Court 1座 8樓 D室",650,382,17016,"Land"
"2024-12-09","泓景臺 3期 5座 50樓 B室",922,611,15090,"Land"
"2024-12-10","新峰花園 2期 6座 3樓 D室",826,883,9354,"Land"
"2024-12-10","Wetland Seasons Park 2期 15座 6樓 A1室",520,484,10744,"Land"
"2024-12-04","南浪海灣 5座 37樓 C室",661,540,12241,"Land"
"2024-12-03","南豐新邨 8座 25樓 E室",635,516,12306,"Land"
"2024-12-10","景怡峰 10樓 G室",473,396,11944,"Land"
"2024-12-11","The Haddon 15樓 J室",490.32,262,18715,"Land"
"2024-12-13","都會駅 2期 城中駅 10座 9樓 H室",821.8,651,12624,"Land"
"2024-12-09","淘大花園 3期 P座 25樓 3室",420,322,13043,"Land"
"2024-11-29","樂雅苑 雅平閣 (F座) 十六樓 1室",400,483,8282,"Land"
"2024-12-06","林海山城 11座",2167.34,1370,15820,"Land"
"2024-11-22","翠濤閣 1座 6樓 D室",498,703,7084,"Land"
"2024-12-06","天瀧 7座 9樓 A室",3318,1002,33114,"Land"
"2024-12-05","安寧花園 2座 12樓 J室",470,465,10108,"Land"
"2024-12-06","打鼓嶺道80號 八樓 80號",470,741,6343,"Land"
"2024-12-11","藍天海岸 1期 3座 35樓 E室",598,492,12154,"Land"
"2024-12-06","迎海 1期 車位 地庫 R128號",180,NA,NA,"Land"
"2024-12-16","嘉薈軒 36樓 2室",830,422,19668,"Land"
"2024-11-22","麟祥街15號 8樓 15號",338,464,7284,"Land"
"2024-12-16","宏豐大廈 14樓 B室",346,438,7900,"Land"
"2024-12-16","冠奇大廈 七樓 8室",210,NA,NA,"Land"
"2024-12-13","迎濤灣 1座 (A座) 31樓 H室",680,737,9227,"Land"
"2024-12-13","順緻苑 順輝閣 (C座) 十二樓 8室",360,477,7547,"Land"
"2024-12-12","帝庭豪園 2座 16樓 E室",740,510,14510,"Land"
"2024-12-13","深灣軒 2座 17樓 E室",680,484,14050,"Land"
"2024-12-04","漾日居 車位 2樓 256號",180,NA,NA,"Land"
"2024-12-13","百佳閣 六樓 A室",395,342,11550,"Land"
"2024-12-05","銀蔚苑 14樓 4室",295,442,6674,"Land"
"2024-11-29","華景園 3座 23樓 B室",3500,1239,28249,"Land"
"2024-12-13","建安大廈 十一樓 D室",225,226,9956,"Land"
"2024-12-12","曉峰園 5座 19樓 H室",718,755,9510,"Land"
"2024-12-05","The Henley 2期 The Henley II 1座 29樓 A室",3030,888,34122,"Land"
"2024-12-18","大埔中心 1期 2座 12樓 H室",428,409,10465,"Land"
"2024-11-29","名城 3期 盛世 1座 7樓 SA室",960,688,13953,"Land"
"2024-11-27","朗逸峰 1期 車位 5樓 P140號",48,NA,NA,"Land"
"2024-12-13","Novo Land 3B期 Fiskars 2B座 20樓 B室",551.69,430,12830,"Land"
"2024-12-17","灝景灣 1期 1座 38樓 C室",778,537,14488,"Land"
"2024-12-05","德威大廈 (一期及二期) 八樓 B室(18號)",750,727,10316,"Land"
"2024-12-13","荃灣中心 重慶樓 (6座) 26樓 G室",360,380,9474,"Land"
"2024-11-25","仁信大廈 7樓 C室",330,240,13750,"Land"
"2024-12-10","荃錦中心 2座 32樓 D室",548,436,12569,"Land"
"2024-12-18","翡翠花園 車位 1樓 130號(北)",60,NA,NA,"Land"
"2024-12-05","文苑樓 十三樓 10室(16號)",510,665,7669,"Land"
"2024-12-09","太子臺 13 號 三樓 B室",550,439,12528,"Land"
"2024-11-27","峻峰花園 C座 22樓 6室",574,450,12756,"Land"
"2024-12-05","溱柏 10座 26樓 H室",299,272,10993,"Land"
"2024-12-06","南豐新邨 7座 20樓 B室",493,391,12609,"Land"
"2024-12-16","榮高樓 七樓 C室(42號)",280,353,7932,"Land"
"2024-12-17","樂信臺 3座 14樓 C室",1185,762,15551,"Land"
"2024-12-13","保基大樓 十一樓 3室",248,410,6049,"Land"
"2024-12-06","愉景灣 1期碧濤海馬徑 海馬徑16號",1580,1282,12324,"Land"
"2024-12-13","新利大廈 13樓 D室",365,296,12331,"Land"
"2024-12-06","滙都 1期 滙都 I 3座 12樓 A08室",424.38,343,12373,"Land"
"2024-12-09","滙都 2期 滙都 II 6座 2樓 A07室",421.85,433,9742,"Land"
"2024-12-06","滙都 2期 滙都 II 6座 5樓 A01室",435.28,436,9983,"Land"
"2024-12-13","康怡花園 K座 (1-8室) 18樓 1室",820,624,13141,"Land"
"2024-12-16","匯景花園 車位 5樓 98號",200,NA,NA,"Land"
"2024-12-13","嘉湖山莊 1期 樂湖居 14座 17樓 C室",415,551,7532,"Land"
"2024-12-13","華都花園 2座 28樓 H室",368,414,8889,"Land"
"2024-12-17","康樂園 第二十四街 32A號",2238,1553,14411,"Land"
"2024-12-10","葡萄園 1期 瑪歌大道 洋房82",3920,2806,13970,"Land"
"2024-11-29","迎海 2期 迎海‧星灣 21座 31樓 E室",698,498,14016,"Land"
"2024-11-29","珀麗灣 5期 29座 18樓 H室",483,476,10147,"Land"
"2024-11-29","聚賢居 2座 31樓 A室",758.8,400,18970,"Land"
"2024-12-11","文豪花園 1樓 C室",475,352,13494,"Land"
"2024-11-29","現崇山 3A座 22樓 D室",843.88,567,14883,"Land"
"2024-12-05","朗濤 3座 地下 B室",3015,1283,23500,"Land"
"2024-12-11","半島豪庭 5座 9樓 B室",1470,932,15773,"Land"
"2024-12-17","悅海華庭 2座 16樓 F室",660,527,12524,"Land"
"2024-12-11","太古城 海景花園(東) 車位 2樓 30號(2-6)",125,NA,NA,"Land"
"2024-12-12","荃灣中心 杭州樓 (3座) 28樓 C室",320,380,8421,"Land"
"2024-12-16","碧堤半島 3期 3座 49樓 B室",1048,941,11137,"Land"
"2024-11-28","灣景街16號 五樓",450,691,6512,"Land"
